Ranking,TP,NG,TC,TM,IG,Custo Inicial,Custo Médio,Melhor Custo,Pior Custo,Desvio Padrão,Ganho Médio (%),Tempo Médio (s),Solução Inicial,Solução Final
196,100,10,0.5,0.8,0.0,2273,1757.75,1592,1849,63.75,22.67,0.0677,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 14, 8, 17, 2, 47, 24, 31, 10, 9, 34, 26, 23, 38, 49, 12, 21, 6, 18, 28, 19, 44, 3, 40, 46, 39, 16, 22, 35, 45, 20, 37, 43, 32, 11, 42, 29, 4, 30, 27, 15, 36, 25, 48, 13]"
197,100,10,0.8,0.0,0.7,2273,1758.8,1557,1940,96.6,22.62,0.0664,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 4, 15, 6, 9, 14, 11, 19, 3, 34, 23, 46, 40, 20, 44, 38, 17, 2, 29, 26, 48, 24, 49, 30, 31, 8, 21, 22, 36, 35, 16, 18, 28, 12, 39, 27, 37, 47, 42, 43, 32, 25, 13]"
198,100,10,0.5,0.2,0.1,2273,1759.2,1644,1903,61.09,22.6,0.0657,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 26, 28, 30, 17, 48, 9, 23, 39, 14, 31, 3, 44, 46, 27, 4, 20, 15, 32, 25, 37, 42, 13, 2, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 24, 40, 12, 34, 22]"
199,10,10,0.5,0.8,0.0,2469,1912.9,1741,2090,98.56,22.52,0.0064,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 15, 46, 6, 25, 26, 7, 48, 45, 1, 33, 13, 17, 49, 0, 11, 8, 20, 16, 22, 28, 42, 38, 18, 36, 23, 24, 32, 43, 14, 5, 47, 3, 4, 41, 39, 21, 40, 19, 44, 27, 31, 12, 29, 9]"
200,50,10,0.8,0.2,0.1,2273,1766.2,1604,1956,84.48,22.3,0.0314,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 21, 9, 23, 39, 14, 31, 3, 44, 46, 2, 4, 20, 15, 32, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 26, 47, 16, 19, 12, 34, 29, 22, 40, 24]"
201,100,10,0.8,0.0,0.1,2273,1766.3,1550,2008,103.6,22.29,0.0668,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[26, 18, 0, 5, 1, 33, 40, 17, 4, 15, 6, 9, 14, 34, 35, 43, 24, 45, 22, 21, 28, 11, 48, 7, 2, 29, 12, 30, 3, 13, 10, 27, 46, 39, 36, 16, 23, 8, 20, 32, 41, 31, 19, 42, 49, 47, 38, 25, 44, 37]"
202,100,10,0.8,0.8,0.0,2273,1769.55,1569,1906,90.2,22.15,0.0696,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[25, 19, 11, 40, 46, 37, 21, 41, 42, 35, 26, 2, 31, 19, 43, 17, 5, 1, 4, 6, 28, 20, 34, 0, 14, 29, 22, 30, 13, 33, 39, 12, 24, 48, 15, 36, 38, 47, 27, 32, 44, 49, 23, 8, 10, 18, 16, 3, 9, 7]"
203,100,10,0.8,0.2,0.0,2273,1770.95,1549,1946,105.9,22.09,0.0673,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[25, 12, 11, 40, 46, 45, 21, 41, 42, 35, 26, 2, 17, 19, 43, 31, 28, 23, 38, 48, 16, 7, 5, 44, 33, 47, 27, 15, 6, 4, 13, 14, 39, 8, 9, 18, 34, 3, 36, 10, 30, 22, 20, 1, 49, 0, 37, 29, 24, 32]"
204,100,10,0.8,0.0,0.0,2273,1771.35,1679,1886,52.57,22.07,0.0678,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[44, 35, 40, 14, 17, 25, 28, 49, 22, 5, 6, 48, 10, 27, 37, 43, 24, 33, 4, 21, 3, 11, 45, 0, 26, 29, 41, 42, 47, 39, 9, 8, 32, 36, 20, 30, 2, 34, 16, 46, 12, 15, 18, 1, 7, 31, 23, 19, 13, 38]"
205,100,10,0.2,0.8,0.0,2273,1771.6,1683,1872,56.62,22.06,0.0653,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[33, 25, 29, 47, 8, 13, 23, 1, 12, 3, 44, 28, 42, 35, 16, 46, 37, 45, 2, 49, 9, 11, 39, 22, 41, 7, 4, 21, 40, 0, 30, 14, 6, 17, 19, 43, 34, 20, 31, 24, 18, 5, 38, 27, 36, 10, 15, 26, 32, 48]"
206,10,10,0.5,0.8,0.1,2469,1925.1,1738,2050,92.67,22.03,0.0064,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 43, 2, 31, 10, 40, 48, 6, 25, 26, 39, 46, 3, 13, 33, 1, 37, 19, 18, 20, 8, 21, 38, 22, 28, 15, 16, 35, 7, 9, 47, 17, 14, 32, 11, 0, 49, 5, 24, 27, 29, 4, 42, 23, 44, 45, 41, 36, 12]"
207,10,10,0.5,0.8,0.7,2469,1925.9,1705,2053,92.94,22.0,0.0063,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[34, 30, 37, 2, 35, 10, 40, 39, 6, 25, 26, 45, 46, 48, 13, 33, 16, 23, 41, 43, 12, 44, 21, 36, 24, 19, 5, 3, 42, 7, 9, 47, 22, 38, 32, 20, 14, 49, 17, 11, 8, 29, 4, 27, 31, 15, 1, 0, 18, 28]"
208,10,10,0.8,0.8,0.7,2469,1927.25,1728,2037,88.34,21.94,0.007,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 25, 14, 5, 12, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 42, 43, 24, 46, 3, 18, 30, 19, 1, 0, 40, 47, 48, 45, 22, 38, 32, 20, 49, 37, 9, 11, 41, 29, 4, 27, 13, 36, 15, 6, 28, 21]"
209,100,10,0.2,0.2,0.1,2273,1776.4,1666,1858,50.53,21.85,0.064,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 14, 23, 42, 40, 19, 3, 34, 30, 46, 13, 20, 44, 32, 4, 21, 36, 11, 39, 24, 49, 25, 28, 29, 16, 26, 6, 38, 31, 12, 2, 22, 35, 18, 37, 47, 9, 8, 17, 27, 15]"
210,50,10,0.5,0.2,0.1,2273,1777.3,1583,1978,110.24,21.81,0.0309,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 38, 43, 48, 28, 30, 17, 26, 9, 24, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 10, 11, 35, 18, 49, 21, 47, 19, 16, 22, 40, 12, 34, 23, 29]"
211,100,10,0.2,0.2,0.7,2273,1778.85,1621,1937,69.83,21.74,0.0641,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 20, 46, 39, 21, 31, 15, 26, 12, 36, 2, 6, 11, 42, 35, 30, 44, 38, 34, 29, 8, 32, 14, 4, 3, 37, 16, 40, 47, 25, 27, 9, 17, 23, 24, 19, 28, 18, 49, 13, 22]"
212,100,50,0.5,0.0,0.0,2273,1779.65,1561,1982,104.58,21.7,0.3093,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[25, 12, 22, 13, 27, 38, 39, 41, 31, 40, 14, 23, 42, 11, 19, 3, 34, 30, 46, 8, 20, 32, 7, 4, 21, 35, 18, 1, 24, 49, 5, 28, 36, 10, 26, 17, 0, 43, 45, 33, 48, 44, 6, 37, 47, 16, 29, 2, 9, 15]"
213,100,100,0.5,0.0,0.0,2273,1779.65,1561,1982,104.58,21.7,0.615,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[25, 12, 22, 13, 27, 38, 39, 41, 31, 40, 14, 23, 42, 11, 19, 3, 34, 30, 46, 8, 20, 32, 7, 4, 21, 35, 18, 1, 24, 49, 5, 28, 36, 10, 26, 17, 0, 43, 45, 33, 48, 44, 6, 37, 47, 16, 29, 2, 9, 15]"
214,100,200,0.5,0.0,0.0,2273,1779.65,1561,1982,104.58,21.7,1.2233,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[25, 12, 22, 13, 27, 38, 39, 41, 31, 40, 14, 23, 42, 11, 19, 3, 34, 30, 46, 8, 20, 32, 7, 4, 21, 35, 18, 1, 24, 49, 5, 28, 36, 10, 26, 17, 0, 43, 45, 33, 48, 44, 6, 37, 47, 16, 29, 2, 9, 15]"
215,10,10,0.2,0.8,0.7,2469,1939.6,1815,2122,90.63,21.44,0.0062,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 15, 34, 5, 24, 33, 8, 17, 2, 45, 7, 31, 10, 39, 3, 26, 23, 41, 43, 12, 30, 14, 36, 16, 19, 1, 0, 40, 46, 9, 47, 22, 38, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 6, 25, 21, 18, 28]"
216,10,10,0.8,0.8,0.0,2469,1941.95,1761,2098,88.27,21.35,0.007,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[35, 6, 48, 2, 13, 7, 20, 12, 9, 30, 29, 21, 37, 11, 8, 38, 17, 5, 28, 24, 41, 19, 4, 1, 33, 46, 26, 23, 40, 39, 3, 42, 34, 15, 10, 25, 44, 16, 0, 32, 31, 27, 14, 49, 22, 36, 18, 45, 43, 47]"
217,100,10,0.5,0.0,0.1,2273,1788.65,1638,1985,78.23,21.31,0.065,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 31, 40, 14, 23, 42, 11, 19, 3, 34, 30, 46, 39, 20, 44, 32, 4, 38, 36, 25, 6, 24, 49, 21, 28, 8, 2, 15, 43, 26, 35, 27, 22, 13, 17, 29, 47, 16, 12, 48, 9, 37, 18]"
218,100,10,0.5,0.0,0.7,2273,1790.75,1544,1960,104.08,21.22,0.0654,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 38, 39, 22, 31, 40, 14, 23, 42, 46, 19, 3, 34, 30, 48, 25, 20, 44, 32, 4, 21, 36, 28, 6, 24, 49, 43, 45, 8, 16, 33, 26, 10, 11, 35, 18, 13, 17, 2, 9, 15, 47, 12, 27, 37, 29]"
219,50,10,0.2,0.8,0.0,2273,1794.0,1682,1871,48.33,21.07,0.031,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 24, 48, 28, 30, 19, 26, 2, 23, 39, 43, 31, 3, 44, 46, 32, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 12, 34, 17, 40, 29, 16, 47, 9, 22, 21]"
220,50,10,0.5,0.8,0.0,2273,1795.55,1704,1931,61.21,21.01,0.0318,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[12, 31, 0, 5, 1, 33, 35, 10, 9, 44, 28, 41, 17, 26, 43, 23, 39, 6, 2, 34, 18, 30, 40, 49, 29, 4, 45, 25, 37, 42, 38, 27, 24, 8, 32, 48, 15, 46, 13, 7, 21, 19, 3, 20, 47, 16, 22, 36, 11, 14]"
221,100,10,0.2,0.2,0.0,2273,1796.25,1642,1924,75.65,20.97,0.0639,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 44, 46, 39, 21, 31, 15, 26, 34, 36, 2, 6, 11, 42, 35, 30, 12, 25, 20, 32, 8, 29, 38, 4, 37, 3, 16, 40, 47, 27, 14, 9, 17, 23, 24, 19, 28, 18, 49, 13, 22]"
222,50,10,0.8,0.2,0.0,2273,1800.35,1538,1921,86.59,20.79,0.0317,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 19, 11, 15, 2, 10, 21, 47, 35, 22, 25, 48, 4, 6, 37, 3, 9, 20, 24, 42, 36, 30, 8, 46, 12, 43, 29, 16, 32, 38, 34, 44, 49, 17, 13, 27, 26, 23, 40, 14, 31, 18, 39, 28]"
223,10,10,0.2,0.8,0.1,2469,1959.7,1752,2070,74.45,20.63,0.0062,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 15, 14, 5, 24, 33, 8, 17, 2, 45, 7, 31, 10, 39, 3, 26, 45, 41, 43, 12, 23, 30, 18, 16, 19, 48, 0, 40, 46, 9, 47, 22, 38, 32, 20, 37, 49, 34, 11, 42, 29, 4, 27, 13, 6, 25, 21, 36, 28]"
224,50,10,0.5,0.2,0.7,2273,1809.45,1685,1958,73.69,20.39,0.0308,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 19, 4, 25, 32, 22, 46, 23, 29, 35, 3, 17, 2, 9, 20, 39, 14, 26, 37, 11, 13, 27, 6, 8, 36, 38, 31, 44, 18, 49, 21, 47, 15, 16, 42, 24, 12, 34, 30, 40]"
225,50,10,0.8,0.8,0.0,2273,1811.5,1650,1942,55.88,20.3,0.0327,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[17, 22, 25, 5, 29, 8, 23, 1, 33, 48, 28, 30, 44, 27, 9, 7, 39, 32, 14, 34, 38, 12, 0, 40, 49, 18, 6, 37, 31, 10, 45, 20, 16, 46, 47, 2, 21, 26, 13, 19, 11, 36, 4, 24, 41, 15, 42, 3, 35, 43]"
226,10,10,0.2,0.8,0.0,2469,1972.9,1826,2165,88.84,20.09,0.0064,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[18, 35, 7, 4, 5, 28, 33, 8, 17, 18, 16, 43, 31, 45, 39, 24, 26, 23, 41, 6, 12, 47, 0, 44, 37, 19, 1, 3, 40, 46, 42, 2, 22, 38, 32, 20, 30, 49, 48, 11, 9, 29, 14, 27, 13, 15, 25, 21, 36, 10]"
227,50,50,0.8,0.0,0.7,2273,1817.4,1593,2022,128.82,20.04,0.1471,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 34, 6, 23, 38, 31, 12, 35, 39, 18, 16, 19, 44, 3, 40, 46, 13, 27, 14, 8, 36, 20, 37, 42, 21, 11, 24, 29, 4, 32, 15, 2, 25, 49, 47, 22]"
228,50,100,0.8,0.0,0.7,2273,1817.4,1593,2022,128.82,20.04,0.2924,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 34, 6, 23, 38, 31, 12, 35, 39, 18, 16, 19, 44, 3, 40, 46, 13, 27, 14, 8, 36, 20, 37, 42, 21, 11, 24, 29, 4, 32, 15, 2, 25, 49, 47, 22]"
229,50,200,0.8,0.0,0.7,2273,1817.4,1593,2022,128.82,20.04,0.6194,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 34, 6, 23, 38, 31, 12, 35, 39, 18, 16, 19, 44, 3, 40, 46, 13, 27, 14, 8, 36, 20, 37, 42, 21, 11, 24, 29, 4, 32, 15, 2, 25, 49, 47, 22]"
230,50,10,0.2,0.2,0.1,2273,1821.85,1577,1922,72.23,19.85,0.0302,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[33, 25, 5, 47, 6, 8, 23, 1, 12, 34, 3, 28, 38, 4, 16, 46, 26, 41, 7, 49, 9, 11, 39, 22, 45, 2, 27, 21, 40, 0, 30, 14, 20, 24, 48, 42, 35, 13, 44, 37, 36, 15, 32, 31, 18, 10, 29, 19, 17, 43]"
231,50,10,0.5,0.2,0.0,2273,1830.15,1649,1960,88.47,19.48,0.0309,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[41, 7, 0, 5, 1, 11, 45, 10, 43, 48, 28, 30, 17, 47, 9, 23, 39, 14, 31, 3, 44, 46, 2, 4, 20, 15, 32, 25, 37, 42, 13, 27, 6, 8, 36, 38, 33, 35, 18, 49, 21, 26, 19, 16, 22, 29, 34, 40, 12, 24]"
232,100,10,0.5,0.0,0.0,2273,1842.35,1620,1982,94.03,18.95,0.0647,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[33, 25, 22, 13, 27, 38, 39, 41, 31, 40, 14, 23, 42, 11, 19, 3, 34, 30, 46, 1, 20, 44, 32, 4, 21, 35, 6, 2, 24, 49, 5, 28, 18, 10, 26, 17, 0, 43, 45, 12, 9, 36, 15, 37, 47, 16, 29, 8, 48, 7]"
233,50,10,0.2,0.2,0.0,2273,1854.2,1693,1965,61.69,18.42,0.0325,"[41, 7, 0, 5, 1, 33, 45, 10, 43, 48, 28, 30, 17, 26, 9, 23, 39, 32, 31, 3, 44, 46, 2, 4, 20, 15, 14, 25, 37, 42, 13, 27, 6, 8, 36, 38, 11, 35, 18, 49, 21, 47, 19, 16, 29, 40, 34, 24, 22, 12]","[38, 30, 40, 4, 11, 9, 17, 3, 20, 10, 13, 14, 22, 1, 2, 36, 15, 18, 45, 46, 48, 12, 34, 49, 29, 7, 35, 43, 31, 39, 8, 19, 41, 0, 47, 27, 25, 21, 28, 32, 44, 5, 6, 24, 37, 26, 23, 42, 16, 33]"
234,10,10,0.8,0.2,0.1,2469,2016.35,1861,2138,71.97,18.33,0.0069,"[44, 35, 6, 14, 5, 24, 33, 8, 17, 2, 16, 7, 31, 10, 39, 34, 26, 23, 38, 43, 12, 45, 0, 18, 30, 19, 1, 3, 40, 46, 9, 47, 22, 41, 32, 20, 37, 49, 48, 11, 42, 29, 4, 27, 13, 28, 21, 36, 15, 25]","[44, 35, 6, 14, 5, 24, 19, 12, 23, 12, 13, 28, 48, 3, 7, 45, 42, 39, 38, 43, 2, 10, 0, 18, 49, 26, 1, 8, 40, 46, 33, 47, 22, 41, 32, 20, 37, 30, 34, 11, 16, 29, 4, 27, 31, 25, 17, 21, 15, 36]"
